city,timestamp,temperature,season
New York,2010-10-22,16.72769495374662,autumn
New York,2010-10-23,15.623674965060918,autumn
New York,2010-10-24,17.63718985163921,autumn
New York,2010-10-25,14.68120622255185,autumn
New York,2010-10-26,5.604331925447568,autumn
New York,2010-10-27,21.611138515836352,autumn
New York,2010-10-28,11.597003470780741,autumn
New York,2010-10-29,9.02382929114918,autumn
New York,2010-10-30,21.183164308999032,autumn
New York,2010-10-31,17.292885126144856,autumn
New York,2010-11-01,11.274596793290563,autumn
New York,2010-11-02,16.793396037056304,autumn
New York,2010-11-03,12.882091749449001,autumn
New York,2010-11-04,15.924012975611207,autumn
New York,2010-11-05,13.880454902035195,autumn
New York,2010-11-06,18.354301034344097,autumn
New York,2010-11-07,20.19216369339609,autumn
New York,2010-11-08,22.505867306602017,autumn
New York,2010-11-09,26.90207946854219,autumn
New York,2010-11-10,14.454827336125042,autumn
New York,2010-11-11,12.290105640060231,autumn
New York,2010-11-12,15.892845636412504,autumn
New York,2010-11-13,14.720531691528898,autumn
New York,2010-11-14,11.270845189596663,autumn
New York,2010-11-15,20.947173183700905,autumn
New York,2010-11-16,9.973456864145138,autumn
New York,2010-11-17,21.283691053867585,autumn
New York,2010-11-18,11.65036213903626,autumn
New York,2010-11-19,19.402463761739874,autumn
New York,2010-11-20,11.47049847253743,autumn
New York,2010-11-21,11.45979883982164,autumn
New York,2010-11-22,11.883341919135963,autumn
New York,2010-11-23,18.335353946500096,autumn
New York,2010-11-24,10.88364376218554,autumn
New York,2010-11-25,14.04415138098148,autumn
New York,2010-11-26,17.885127898005557,autumn
New York,2010-11-27,18.14239191861019,autumn
New York,2010-11-28,10.303786621461239,autumn
New York,2010-11-29,28.140347557379677,autumn
New York,2010-11-30,8.756646163886032,autumn
New York,2010-12-01,-12.062721071613677,winter
New York,2010-12-02,-2.8197691324212966,winter
New York,2010-12-03,-3.9373429964462914,winter
New York,2010-12-04,-6.137524744628963,winter
New York,2010-12-05,6.835921598498952,winter
New York,2010-12-06,-1.0946143011244989,winter
New York,2010-12-07,-1.4651836534418665,winter
New York,2010-12-08,3.546256470338311,winter
New York,2010-12-09,7.821523508461605,winter
New York,2010-12-10,-5.825815361920352,winter
New York,2010-12-11,-8.8374486097733,winter
New York,2010-12-12,-5.879334155563923,winter
New York,2010-12-13,0.9393071353302601,winter
New York,2010-12-14,-4.719255703821833,winter
New York,2010-12-15,-4.9901967838270505,winter
New York,2010-12-16,-3.900614199029807,winter
New York,2010-12-17,-7.7838328785026984,winter
New York,2010-12-18,1.3569728352138646,winter
New York,2010-12-19,19.105894919551712,winter
New York,2010-12-20,-1.953051691352052,winter
New York,2010-12-21,0.7083600551992476,winter
New York,2010-12-22,6.070695958021755,winter
New York,2010-12-23,-0.8919050391657719,winter
New York,2010-12-24,0.486856375147088,winter
New York,2010-12-25,-1.9643913860813162,winter
New York,2010-12-26,3.9863808867018884,winter
New York,2010-12-27,-6.258508715259509,winter
New York,2010-12-28,3.0398706699641034,winter
New York,2010-12-29,-6.421442513806996,winter
New York,2010-12-30,-0.3435368150951529,winter
New York,2010-12-31,-4.104714540277181,winter
New York,2011-01-01,-5.1011798056364634,winter
New York,2011-01-02,-0.8227262834271092,winter
New York,2011-01-03,-0.39299858045312286,winter
New York,2011-01-04,5.359619350875002,winter
New York,2011-01-05,-1.8232879550851797,winter
New York,2011-01-06,-0.6042394158522114,winter
New York,2011-01-07,-4.313762492304808,winter
New York,2011-01-08,-4.592485489362473,winter
New York,2011-01-09,2.6208101706538507,winter
New York,2011-01-10,0.1378184257939605,winter
New York,2011-01-11,2.4269387745151523,winter
New York,2011-01-12,4.512610786807089,winter
New York,2011-01-13,-0.15925755346099163,winter
New York,2011-01-14,-0.5447482730010321,winter
New York,2011-01-15,-3.8260276849511685,winter
New York,2011-01-16,-3.0863502163539187,winter
New York,2011-01-17,-4.7003559023118555,winter
New York,2011-01-18,-3.4773144751557146,winter
New York,2011-01-19,-1.901608235679026,winter
New York,2011-01-20,-5.877822059680021,winter
New York,2011-01-21,-5.3942206133604085,winter
New York,2011-01-22,0.2800998922103356,winter
New York,2011-01-23,-2.039968950244029,winter
New York,2011-01-24,1.8006591325213706,winter
New York,2011-01-25,4.73760434189775,winter
New York,2011-01-26,-0.8492781881164395,winter
New York,2011-01-27,0.9788661790661366,winter
New York,2011-01-28,-3.1114855618070534,winter
New York,2011-01-29,-6.060189862823805,winter
New York,2011-01-30,-1.514709366519085,winter
New York,2011-01-31,-6.915080629683226,winter
New York,2011-02-01,4.108638876065843,winter
New York,2011-02-02,-2.360362747380729,winter
New York,2011-02-03,2.359564650111771,winter
New York,2011-02-04,-3.720709418017906,winter
New York,2011-02-05,0.45118806883286355,winter
New York,2011-02-06,-6.09899910152722,winter
New York,2011-02-07,4.341070375419865,winter
New York,2011-02-08,6.744987836380635,winter
New York,2011-02-09,3.4285740241918514,winter
New York,2011-02-10,1.9068646601762975,winter
New York,2011-02-11,-3.378571109693727,winter
New York,2011-02-12,-3.4073124852766172,winter
New York,2011-02-13,2.8863198941822428,winter
New York,2011-02-14,8.441614188046298,winter
New York,2011-02-15,1.4240324990938276,winter
New York,2011-02-16,-3.0748634112747384,winter
New York,2011-02-17,-2.3468888926046167,winter
New York,2011-02-18,-2.771743299034377,winter
New York,2011-02-19,1.6439275015163965,winter
New York,2011-02-20,-6.141799094693862,winter
New York,2011-02-21,0.24394154822337832,winter
New York,2011-02-22,6.855097757376271,winter
New York,2011-02-23,-0.16587847619034454,winter
New York,2011-02-24,2.4279896148222355,winter
New York,2011-02-25,1.2975720199412824,winter
New York,2011-02-26,0.2318679537638871,winter
New York,2011-02-27,0.06995959159024488,winter
New York,2011-02-28,3.4266412501940238,winter
New York,2011-03-01,7.0635902626712,spring
New York,2011-03-02,9.602848542149768,spring
New York,2011-03-03,1.9248155337095074,spring
New York,2011-03-04,15.94551316992536,spring
New York,2011-03-05,8.515354321254229,spring
New York,2011-03-06,16.46673886411498,spring
New York,2011-03-07,1.2455361392763162,spring
New York,2011-03-08,8.218390815789725,spring
New York,2011-03-09,2.4605998665766906,spring
New York,2011-03-10,3.388754908374877,spring
New York,2011-03-11,8.147940803231322,spring
New York,2011-03-12,8.192437868251332,spring
New York,2011-03-13,3.03907858015791,spring
New York,2011-03-14,13.676196736155603,spring
New York,2011-03-15,12.61294234772417,spring
New York,2011-03-16,7.227775690467753,spring
New York,2011-03-17,22.880161639239326,spring
New York,2011-03-18,11.747828180725012,spring
New York,2011-03-19,10.412940878233558,spring
New York,2011-03-20,9.07108318943406,spring
New York,2011-03-21,4.404453739468832,spring
New York,2011-03-22,14.565168195081927,spring
New York,2011-03-23,11.730752257445417,spring
New York,2011-03-24,21.010349069638586,spring
New York,2011-03-25,11.221818798161083,spring
New York,2011-03-26,7.087608934573989,spring
New York,2011-03-27,9.430872772838567,spring
New York,2011-03-28,6.724978442851781,spring
New York,2011-03-29,19.797872484435494,spring
New York,2011-03-30,9.564343839657907,spring
New York,2011-03-31,17.3831679839504,spring
New York,2011-04-01,5.695649632411357,spring
New York,2011-04-02,11.831010323696914,spring
New York,2011-04-03,15.49814507877971,spring
New York,2011-04-04,9.796806735382765,spring
New York,2011-04-05,9.4603316353501,spring
New York,2011-04-06,5.567409402051715,spring
New York,2011-04-07,9.080638624730843,spring
New York,2011-04-08,15.579685826898782,spring
New York,2011-04-09,5.250770147866513,spring
New York,2011-04-10,5.056345657192145,spring
New York,2011-04-11,4.569402073225217,spring
New York,2011-04-12,15.321501809371265,spring
New York,2011-04-13,10.837225446862243,spring
New York,2011-04-14,6.962130878760785,spring
New York,2011-04-15,10.400085709163948,spring
New York,2011-04-16,12.459478395502593,spring
New York,2011-04-17,9.364578935453432,spring
New York,2011-04-18,8.436532962756567,spring
New York,2011-04-19,7.744887205880193,spring
New York,2011-04-20,3.4570787936694476,spring
New York,2011-04-21,9.48550960801433,spring
New York,2011-04-22,12.509002875852737,spring
New York,2011-04-23,2.5895855108697363,spring
New York,2011-04-24,16.514914296377526,spring
New York,2011-04-25,14.028950591561717,spring
New York,2011-04-26,3.266720468156091,spring
New York,2011-04-27,11.47452872619449,spring
New York,2011-04-28,15.73221520229136,spring
New York,2011-04-29,20.730891284721118,spring
New York,2011-04-30,15.230512158729457,spring
New York,2011-05-01,3.0837536905809593,spring
New York,2011-05-02,6.879952214603684,spring
New York,2011-05-03,2.404913141098425,spring
New York,2011-05-04,5.732487895533495,spring
New York,2011-05-05,12.906092963255528,spring
New York,2011-05-06,18.362189257572872,spring
New York,2011-05-07,17.152135115638746,spring
New York,2011-05-08,7.867602175383124,spring
New York,2011-05-09,9.54953322926762,spring
New York,2011-05-10,1.6581595354676306,spring
New York,2011-05-11,8.984630381471273,spring
New York,2011-05-12,4.879955298846862,spring
New York,2011-05-13,9.512298770819626,spring
New York,2011-05-14,6.099966357171639,spring
New York,2011-05-15,12.993125102650664,spring
New York,2011-05-16,14.94440835796996,spring
New York,2011-05-17,8.157670248099604,spring
New York,2011-05-18,4.613751032135527,spring
New York,2011-05-19,11.677006348465646,spring
New York,2011-05-20,17.740241829694774,spring
New York,2011-05-21,17.82917558902953,spring
New York,2011-05-22,9.55633160718979,spring
New York,2011-05-23,10.447378889730826,spring
New York,2011-05-24,12.443982116003209,spring
New York,2011-05-25,13.648651398148955,spring
New York,2011-05-26,5.131599343884466,spring
New York,2011-05-27,16.379112484291873,spring
New York,2011-05-28,16.733752817642944,spring
New York,2011-05-29,1.6454958696279203,spring
New York,2011-05-30,14.203131638167505,spring
New York,2011-05-31,6.873048427989103,spring
New York,2011-06-01,29.65028740240546,summer
New York,2011-06-02,26.89245778853428,summer
New York,2011-06-03,21.464468701968965,summer
New York,2011-06-04,16.3840339727617,summer
New York,2011-06-05,22.481822346252763,summer
New York,2011-06-06,22.61482355184776,summer
New York,2011-06-07,24.11774653128028,summer
New York,2011-06-08,25.756702618767413,summer
New York,2011-06-09,24.722828261966697,summer
New York,2011-06-10,24.991046971080397,summer
New York,2011-06-11,24.741923319889594,summer
New York,2011-06-12,24.595261254342986,summer
New York,2011-06-13,14.835182850945891,summer
New York,2011-06-14,27.820329458768928,summer
New York,2011-06-15,26.6685126833809,summer
New York,2011-06-16,20.979150872360922,summer
New York,2011-06-17,20.417841646391004,summer
New York,2011-06-18,28.82188780710268,summer
New York,2011-06-19,23.378056191934277,summer
New York,2011-06-20,25.101890630051187,summer
New York,2011-06-21,21.397641255294293,summer
New York,2011-06-22,15.117193792857679,summer
New York,2011-06-23,26.42650147172207,summer
New York,2011-06-24,26.838023266329124,summer
New York,2011-06-25,23.610445214707042,summer
New York,2011-06-26,20.34311160306251,summer
New York,2011-06-27,20.580671167864455,summer
New York,2011-06-28,20.800901547672105,summer
New York,2011-06-29,22.893656396852837,summer
New York,2011-06-30,28.859418637416667,summer
New York,2011-07-01,31.449488512137634,summer
New York,2011-07-02,20.2763713891769,summer
New York,2011-07-03,28.150842946712462,summer
New York,2011-07-04,24.249420819888147,summer
New York,2011-07-05,24.37420053333338,summer
New York,2011-07-06,20.559614865949968,summer
New York,2011-07-07,22.73999558974985,summer
New York,2011-07-08,29.67427413356669,summer
New York,2011-07-09,27.920268618549713,summer
New York,2011-07-10,28.247691520071136,summer
New York,2011-07-11,22.558427896788675,summer
New York,2011-07-12,21.102358799934983,summer
New York,2011-07-13,23.313657249627187,summer
New York,2011-07-14,29.224030437150745,summer
New York,2011-07-15,21.341338066594837,summer
New York,2011-07-16,23.511623251418857,summer
New York,2011-07-17,30.336380238008427,summer
New York,2011-07-18,19.914820542773285,summer
New York,2011-07-19,17.47492547398968,summer
New York,2011-07-20,28.096881094003365,summer
New York,2011-07-21,26.690819483712826,summer
New York,2011-07-22,23.666593316998707,summer
New York,2011-07-23,22.29377740755139,summer
New York,2011-07-24,20.297421195958762,summer
New York,2011-07-25,25.12435856028052,summer
New York,2011-07-26,26.216293150822356,summer
New York,2011-07-27,31.34788044765545,summer
New York,2011-07-28,25.89393949497237,summer
New York,2011-07-29,20.236190388668067,summer
New York,2011-07-30,21.784156721143678,summer
New York,2011-07-31,39.907141905442394,summer
New York,2011-08-01,31.575265252736212,summer
New York,2011-08-02,24.94535104669858,summer
New York,2011-08-03,25.060272307248795,summer
New York,2011-08-04,26.003440863391326,summer
New York,2011-08-05,17.41668244810156,summer
New York,2011-08-06,25.448115689965967,summer
New York,2011-08-07,20.596414701240025,summer
New York,2011-08-08,18.843060094257538,summer
New York,2011-08-09,22.326768166110774,summer
New York,2011-08-10,24.360663427122706,summer
New York,2011-08-11,24.061332364479288,summer
New York,2011-08-12,15.997583568294617,summer
New York,2011-08-13,31.576178699394767,summer
New York,2011-08-14,32.79402287678725,summer
New York,2011-08-15,26.975593249775855,summer
New York,2011-08-16,15.35561506437894,summer
New York,2011-08-17,18.997761410034556,summer
New York,2011-08-18,18.36108881360557,summer
New York,2011-08-19,31.480390607777878,summer
New York,2011-08-20,33.46542792726712,summer
New York,2011-08-21,25.893702103937194,summer
New York,2011-08-22,20.82118646066973,summer
New York,2011-08-23,20.882228042598673,summer
New York,2011-08-24,26.553084725665332,summer
New York,2011-08-25,16.883143902245724,summer
New York,2011-08-26,25.57327711217502,summer
New York,2011-08-27,26.884859725256703,summer
New York,2011-08-28,25.019776009122765,summer
New York,2011-08-29,29.132890034204365,summer
New York,2011-08-30,17.620821771291997,summer
New York,2011-08-31,33.04070596235677,summer
New York,2011-09-01,17.30786318805322,autumn
New York,2011-09-02,17.060094143946596,autumn
New York,2011-09-03,17.64237716444049,autumn
New York,2011-09-04,7.344005851438365,autumn
New York,2011-09-05,11.814176302093337,autumn
New York,2011-09-06,11.707998668144356,autumn
New York,2011-09-07,22.22799903699488,autumn
New York,2011-09-08,11.942607285630505,autumn
New York,2011-09-09,11.33015163997231,autumn
New York,2011-09-10,21.734503801503855,autumn
New York,2011-09-11,9.317299804272011,autumn
New York,2011-09-12,19.709192713409973,autumn
New York,2011-09-13,10.780800682969353,autumn
New York,2011-09-14,11.352822300832361,autumn
New York,2011-09-15,14.298663030282459,autumn
New York,2011-09-16,26.050114208508933,autumn
New York,2011-09-17,19.366363135997897,autumn
New York,2011-09-18,19.71058213665684,autumn
New York,2011-09-19,8.731593902976194,autumn
New York,2011-09-20,6.63293176983078,autumn
New York,2011-09-21,6.680328924589054,autumn
New York,2011-09-22,22.277675526226496,autumn
New York,2011-09-23,16.447323325815503,autumn
New York,2011-09-24,20.202705118952622,autumn
New York,2011-09-25,19.25156154112668,autumn
New York,2011-09-26,11.151736141563736,autumn
New York,2011-09-27,16.95003541257091,autumn
New York,2011-09-28,13.750240324801258,autumn
New York,2011-09-29,21.73270189734457,autumn
New York,2011-09-30,18.66967425593505,autumn
New York,2011-10-01,22.37177567481189,autumn
New York,2011-10-02,22.785890590401674,autumn
New York,2011-10-03,19.597076073033094,autumn
New York,2011-10-04,6.8561383967188085,autumn
New York,2011-10-05,13.494792969877757,autumn
New York,2011-10-06,12.858154612248535,autumn
New York,2011-10-07,6.180674879886977,autumn
New York,2011-10-08,4.56089938636638,autumn
New York,2011-10-09,-0.45131065686948446,autumn
New York,2011-10-10,13.96354176646481,autumn
New York,2011-10-11,16.03275633521629,autumn
New York,2011-10-12,12.451874038228912,autumn
